Dataset,Group,Model,Category,TNNT-Category,Possible,Actual,Wrong,Total,Error,Precision,Recall,Fm__PR,Fm_2PR,Fm_P2R,Undergeneration,Overgeneration,Substitution
"SEC_Filings","gs18","spacy_lg_model","GPE","tnnt:GPE",29,29,29.00,29,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","nl5","nltk_model","GPE","tnnt:GPE",30,30,30.00,30,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","ss4","bert_model","LOC","tnnt:FGL",109,98,61.00,124,0.491935,0.642857,0.577982,0.608696,0.628743,0.589888,0.238532,0.153061,0.759036
"SEC_Filings","ss4","flair_model","LOC","tnnt:FGL",140,70,97.00,148,0.655405,0.728571,0.364286,0.485714,0.607143,0.404762,0.557143,0.114286,0.822581
"SEC_Filings","gs18","flair_ontonotes_model","GPE","tnnt:GPE",34,34,34.00,34,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","ss4","flair_fast_model","LOC","tnnt:FGL",140,79,105.00,157,0.668790,0.658228,0.371429,0.474886,0.570175,0.406886,0.557143,0.215190,0.838710
"SEC_Filings","gs18","flair_fast_ontonotes_model","GPE","tnnt:GPE",34,34,34.00,34,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","ss4","flair_pooled_model","LOC","tnnt:FGL",135,67,102.50,147,0.697279,0.664179,0.329630,0.440594,0.552109,0.366557,0.592593,0.179104,0.809091
"SEC_Filings","ss4","allennlp_ner","LOC","tnnt:FGL",119,81,76.50,131,0.583969,0.672840,0.457983,0.545000,0.615124,0.489228,0.420168,0.148148,0.789855
"SEC_Filings","nl5","nltk_model","ORGANIZATION","tnnt:Organisation",103,453,441.50,485,0.910309,0.096026,0.422330,0.156475,0.113577,0.251445,0.310680,0.843267,0.612676
"SEC_Filings","gs18","spacy_md_model","ORG","tnnt:Organisation",118,361,309.00,373,0.828418,0.177285,0.542373,0.267223,0.204866,0.384154,0.101695,0.706371,0.603774
"SEC_Filings","ss4","stanford_class4_model","PERSON","tnnt:Person",57,90,80.50,106,0.759434,0.283333,0.447368,0.346939,0.305755,0.400943,0.280702,0.544444,0.621951
"SEC_Filings","nl5","nltk_model","PERSON","tnnt:Person",91,242,235.00,262,0.896947,0.111570,0.296703,0.162162,0.127479,0.222772,0.219780,0.706612,0.380282
"SEC_Filings","bs3","polyglot_model","ORG","tnnt:Organisation",119,122,131.50,172,0.764535,0.331967,0.340336,0.336100,0.333608,0.338629,0.420168,0.434426,0.586957
"SEC_Filings","ss4","stanford_class4_model","ORGANIZATION","tnnt:Organisation",148,392,366.50,430,0.852326,0.161990,0.429054,0.235185,0.185023,0.322663,0.256757,0.719388,0.577273
